 Ano, Código da IES, Nome da IES, Sigla da IES, Organização Acadêmica, Categoria Administrativa, Código do Curso, Código da Área, Área de Avaliação, Modalidade de Ensino, Código do Município, Município do Curso, Sigla da UF, Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Entidade Beneficiente de Assistência Social (CEBAS)
2023,2973,FACULDADE ANHANGUERA DE PRIMAVERA DO LESTE,FIPL,Faculdade,Privada com fins lucrativos,1183196,5710,ENGENHARIA CIVIL,Educação Presencial,5107040,Primavera do Leste,MT,13,10,"49,8","2,543859649","27,02","1,169737321","1,513",7,"0,7","-1,633088291","1,77","4,61890987800079","1,912","4,96535282898919","2,75","3,57272727272727","1,382","0,777777777777778","2,667","0,722222222222222","3,611","0,805555555555556","3,704","2,257",3,-
2023,2271,FACULDADE ANHANGUERA DE IPATINGA,,Faculdade,Privada com fins lucrativos,1183207,21,ARQUITETURA E URBANISMO,Educação Presencial,3131307,Ipatinga,MG,8,3,"58,93333333","3,176000149",68,"4,041237113","3,825",3,1,"1,293741552","3,218","5,50026581605529","3,629","5,20662393162393","3,319","4,29166666666667","2,681","0,971428571428571","4,679","0,771428571428572","3,857","0,8","3,5","3,588",4,-
2023,546,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PUCSP,Universidade,Comunitária/Confessional,1183211,5710,ENGENHARIA CIVIL,Educação Presencial,3550308,São Paulo,SP,86,73,"55,33287671","3,237202596","37,6630137","2,269519153","2,511",21,"0,287671233","2,520373281","2,886","4,7591541653176","2,226","4,88234623563571","2,569","4,11644736842105","2,192",1,5,"0,769230769230769","3,846","0,807692307692308","3,718","3,093",4,-
2023,426,UNIVERSIDADE FRANCISCANA,UFN,Universidade,Comunitária/Confessional,1183313,12,MEDICINA,Educação Presencial,4316907,Santa Maria,RS,44,44,"70,82727273","3,617396457","72,9","4,137505754","4,007",44,1,"4,461819184","3,773","5,33913813459268","3,218","5,36028554778555","3,625","4,64545454545455","2,747","0,71830985915493","3,015","0,302816901408451","1,337","0,816901408450704","2,639","3,238",4,-
2023,1484,FACULDADE IBMEC,IBMEC,Faculdade,Privada com fins lucrativos,1183365,5710,ENGENHARIA CIVIL,Educação Presencial,3106200,Belo Horizonte,MG,4,4,"56,2","3,345864662","61,3","4,712016064","4,37",3,"0,75","3,134191448","3,051",6,5,6,5,6,5,1,5,"0,75","3,75",1,5,"4,004",5,-
2023,1879,Centro Universitário UNIFACEAR,,Centro Universitário,Privada com fins lucrativos,1183370,5902,ENGENHARIA MECÂNICA,Educação Presencial,4101804,Araucária,PR,34,24,"47,59583333","2,293668213","29,85","1,393136256","1,618",16,"0,666666667","-0,68359065","2,047","5,00479954827781","2,733","4,69816053511706","2,288","3,62463768115942","1,705",1,5,"0,666666666666667","3,333",1,5,"2,652",3,-
2023,396,Centro Universitário Ruy Barbosa Wyden,UniRuy Wyden,Centro Universitário,Privada com fins lucrativos,1183497,19,FARMÁCIA,Educação Presencial,2927408,Salvador,BA,13,12,"47,85833333","2,468191913","41,975","1,915784671","2,054",11,"0,916666667","-0,183538274","2,319","5,39012654012654","2,894","5,21301775147929","3,085","4,78076923076923","3,058",1,5,"0,909090909090909","4,545","0,454545454545455","1,364","2,829",3,-
2023,1484,FACULDADE IBMEC,IBMEC,Faculdade,Privada com fins lucrativos,1183599,5902,ENGENHARIA MECÂNICA,Educação Presencial,3106200,Belo Horizonte,MG,5,5,"72,12",5,"49,42","4,053007136","4,29",4,"0,8","3,287657238","3,592","5,99090909090909","4,979",6,5,6,5,1,5,1,5,"0,666666666666667","2,5","4,176",5,-
2023,448,CENTRO UNIVERSITÁRIO RITTER DOS REIS,UNIRITTER,Centro Universitário,Privada com fins lucrativos,1183600,23,ENFERMAGEM,Educação Presencial,4314902,Porto Alegre,RS,34,28,"42,95357143","1,909264465","48,59285714","2,013852998","1,988",17,"0,607142857","-3,030551873","1,775","4,77929292929293","1,097","4,34514374514375","1,046","3,89814814814815","1,57",1,5,"0,571428571428571","2,857",1,5,"2,371",3,-
2023,409,UNIVERSIDADE DE PERNAMBUCO,UPE,Universidade,Pública Estadual,1183612,28,NUTRIÇÃO,Educação Presencial,2611101,Petrolina,PE,35,35,"53,67714286","3,385144566","52,62","3,060386624","3,142",34,"0,971428571","0,67745302","2,887","5,8025974025974","4,454","5,47054612054612","3,69","5,29952380952381","3,965",1,5,1,5,1,5,"3,757",4,-
2023,3864,Centro Universitário UNIRB - Alagoinhas,,Centro Universitário,Privada com fins lucrativos,1183621,5710,ENGENHARIA CIVIL,Educação Presencial,2900702,Alagoinhas,BA,22,12,"52,675","2,904135338","28,46666667","1,31922672","1,715",12,1,"-3,096556337","1,377","4,89255651755652","2,524","4,5707264957265","1,892","3,975","1,981",1,5,1,5,1,5,"2,658",3,-
2023,1030,Centro Universitário IBMEC,IBMEC,Centro Universitário,Privada com fins lucrativos,1183630,5710,ENGENHARIA CIVIL,Educação Presencial,3304557,Rio de Janeiro,RJ,13,11,"49,88181818","2,554112554","41,71818182","2,68855462","2,655",7,"0,636363636","-0,230132223","2,147","5,4504132231405","3,771","5,74825174825175","4,453","5,22424242424243","3,844",1,5,1,5,"0,5","1,667","3,134",4,-
2023,448,CENTRO UNIVERSITÁRIO RITTER DOS REIS,UNIRITTER,Centro Universitário,Privada com fins lucrativos,1183641,19,FARMÁCIA,Educação Presencial,4314902,Porto Alegre,RS,29,25,"44,292","1,980957185","40,316","1,717471603","1,783",16,"0,64","-2,435297911","1,709","5,0522607022607","1,727","4,97771734438401","2,513","4,24012345679012","2,197",1,5,"0,636363636363636","3,182","0,909090909090909","4,394","2,447",3,-
2023,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1183749,21,ARQUITETURA E URBANISMO,Educação Presencial,3304557,Rio de Janeiro,RJ,24,7,"56,05714286","2,805170053","58,04285714","2,797581285","2,799",3,"0,428571429","-0,143551847","2,592","4,89545454545455","1,971","4,62307692307692","2,082","3,92666666666667","2,186",1,5,"0,823529411764706","4,118","0,941176470588235","4,559","3,108",4,-
2023,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1183836,55,BIOMEDICINA,Educação Presencial,3304557,Rio de Janeiro,RJ,28,22,"42,41363636","1,482645705","30,40454545","1,053034105","1,16",14,"0,636363636","-3,775615576","1,445","5,34631050767414","3,387","5,30458430458431","3,421","4,48863636363636",3,1,5,1,5,"0,823529411764706","3,739","2,643",3,-
2023,1444,FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA,FIEL,Faculdade,Privada sem fins lucrativos,1183961,5902,ENGENHARIA MECÂNICA,Educação Presencial,3526902,Limeira,SP,16,13,"51,67692308","2,800677871","38,11538462","2,516532058","2,588",11,"0,846153846","2,820113687","3,41","5,25757575757576","3,309","5,2974358974359","3,536","4,65666666666667","3,136","0,62962962962963","0,556","0,222222222222222","1,111","0,814814814814815","3,611","2,694",3,-
2023,2368,FACULDADE SÃO LEOPOLDO MANDIC,,Faculdade,Privada com fins lucrativos,1184047,12,MEDICINA,Educação Presencial,3509502,Campinas,SP,142,142,"60,48521127","1,677383257","64,1","2,579634372","2,354",122,"0,85915493","2,248824729","3,046","5,54419098321989","3,771","5,62197544239798","4,188","4,94542253521127","3,246","0,986301369863014","4,903","0,787671232876712","3,884","0,876712328767123","3,41","3,316",4,-
2023,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,1184098,6405,ENGENHARIA FLORESTAL,Educação Presencial,4204806,Curitibanos,SC,31,25,"53,424","3,51355142","48,96","3,236821645","3,306",23,"0,92","3,373782866","3,972","5,11681818181818","2,35","4,94893162393162","2,571","4,78333333333333","2,849",1,5,"0,980769230769231","4,856",1,5,"3,906",4,-
2023,1317,Centro Universitário Sudoeste Paulista,UniFSP,Centro Universitário,Privada com fins lucrativos,1184191,6,ODONTOLOGIA,Educação Presencial,3504503,Avaré,SP,23,23,"48,60869565","2,522169087","49,72608696","2,301693832","2,357",20,"0,869565217","1,259423219","2,815","5,98221343873518","4,934","5,96989966555184","4,93","5,96014492753623","4,937",1,5,"0,791666666666667","3,958","0,958333333333333","4,708","3,518",4,-
2023,3304,CENTRO UNIVERSITÁRIO DE PATOS,UNIFIP,Centro Universitário,Privada com fins lucrativos,1184297,21,ARQUITETURA E URBANISMO,Educação Presencial,2510808,Patos,PB,41,39,"47,84102564","1,745857894","53,34615385","2,210958946","2,095",35,"0,897435897","-0,181202263","2,576","4,88359201773836","1,938","4,89909318323953","2,667","3,87357723577236","2,113","0,869565217391304","3,533","0,130434782608696","0,652","0,739130434782609","3,043","2,243",3,-
2023,621,CENTRO UNIVERSITÁRIO CESMAC,CESMAC,Centro Universitário,Privada sem fins lucrativos,1184325,12,MEDICINA,Educação Presencial,2704302,Maceió,AL,167,165,"64,2630303","2,386044565","64,83757576","2,710208027","2,629",153,"0,927272727","1,130337589","2,678","5,59478551751279","3,908","5,5958041958042","4,131","5,23","3,719","0,563786008230453","1,927","0,283950617283951","1,238","0,880658436213992","3,461","2,646",3,-
2023,739,CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO,SÃO CAMILO-ES,Centro Universitário,Privada sem fins lucrativos,1184408,5710,ENGENHARIA CIVIL,Educação Presencial,3201209,Cachoeiro de Itapemirim,ES,27,26,"50,17692308","2,591093117","39,77692308","2,4879572","2,514",21,"0,807692308","1,763141125","2,683","5,5045695045695","3,892","5,71486229819563","4,38","5,46913580246914","4,209","0,692307692307692","1,769","0,307692307692308","1,538","0,461538461538462","1,41","2,527",3,X
2023,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,1184410,17,AGRONOMIA,Educação Presencial,4204806,Curitibanos,SC,62,59,"53,22033898","3,545172947","59,68474576","3,675698684","3,643",49,"0,830508475","5,784211056","4,224","4,84737775885317","1,481","4,9953934044098","2,727","4,74699453551913","2,821",1,5,"0,981481481481482","4,901",1,5,"4,01",5,-
2023,2571,CENTRO UNIVERSITÁRIO REDENTOR,FACREDENTOR,Centro Universitário,Privada com fins lucrativos,1184432,12,MEDICINA,Educação Presencial,3302205,Itaperuna,RJ,107,107,"61,69439252","1,904207243","58,02803738","1,504709737","1,605",94,"0,878504673","-0,497909647","2,143","5,67295788323826","4,118","5,71028037383178","4,377","5,31542056074766","3,861","0,716981132075472","3,006","0,471698113207547","2,224","0,981132075471698","4,757","2,611",3,-
2023,1450,CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO,UNICERP,Centro Universitário,Privada sem fins lucrativos,1184434,5710,ENGENHARIA CIVIL,Educação Presencial,3148103,Patrocínio,MG,14,14,"42,70714286","1,655030433","29,97142857","1,474719313","1,52",14,1,"-1,680294602","1,758",6,5,6,5,6,5,"0,8125","3,031","0,375","1,875","0,875","4,167","2,49",3,-
2023,1038,FACULDADES INTEGRADAS DE TRÊS LAGOAS,AEMS,Faculdade,Privada sem fins lucrativos,1184438,6411,ENGENHARIA DE COMPUTAÇÃO I,Educação Presencial,5008305,Três Lagoas,MS,5,5,"39,68","0,774512522","30,4","1,470670882","1,297",4,"0,8","-0,169661788","2,231","5,3","3,408","5,73461538461539","4,461","5,25333333333333","3,85","0,928571428571429","4,308","0,5","2,5",1,5,"2,688",3,-
2023,1046,UNIÃO DAS FACULDADES DOS GRANDES LAGOS,UNILAGO,Faculdade,Privada sem fins lucrativos,1184439,6411,ENGENHARIA DE COMPUTAÇÃO I,Educação Presencial,3549805,São José do Rio Preto,SP,8,7,"50,08571429","2,168864774","29,25714286","1,328834027","1,539",5,"0,714285714","-2,002753877","1,497","4,14989177489178","0,794","4,29647435897436","1,539","2,875","0,186","0,882352941176471","3,86","0,411764705882353","2,059",1,5,"1,946",3,-
2023,861,CENTRO DE ENSINO SUPERIOR DO AMAPÁ,CEAP,Faculdade,Privada com fins lucrativos,1184447,5710,ENGENHARIA CIVIL,Educação Presencial,1600303,Macapá,AP,35,26,"50,77307692","2,665799113","31,51153846","1,633864544","1,892",23,"0,884615385","-3,605760986","1,241","5,45831329164663","3,789","5,32938357938358","3,542","4,34938271604938","2,539","0,611111111111111","0,917","0,166666666666667","0,833","0,555555555555556","2,037","1,684",2,-
2023,1081,FACULDADE DE ENGENHARIA DE RESENDE,FER,Faculdade,Privada sem fins lucrativos,1184449,5902,ENGENHARIA MECÂNICA,Educação Presencial,3304201,Resende,RJ,21,20,"45,105","1,984222296","30,375","1,464492015","1,594",18,"0,9","-1,519076495","1,722","5,4825","3,821","5,3243006993007","3,592","4,81416666666667","3,355","0,896551724137931","3,759","0,241379310344828","1,207","0,551724137931035","1,638","2,057",3,-
2023,1869,CENTRO UNIVERSITÁRIO DE ITAJUBÁ,FEPI,Centro Universitário,Privada sem fins lucrativos,1184524,5902,ENGENHARIA MECÂNICA,Educação Presencial,3132404,Itajubá,MG,38,14,"38,92857143","1,216900542","30,7","1,508664628","1,436",8,"0,571428571","-1,568993731","1,702",6,5,6,5,"5,95652173913044","4,94",1,5,"0,625","3,125",1,5,"2,85",3,-
2023,4901,Centro Universitário FASIPE,,Centro Universitário,Privada com fins lucrativos,1184754,6,ODONTOLOGIA,Educação Presencial,5107909,Sinop,MT,52,51,"45,9254902","2,194424518","45,18235294","1,681424248","1,81",47,"0,921568627","-1,733341832","2,019","5,66989260739261","3,767","5,36193293885602","3,525","4,78397435897436","3,077","0,76","2,382","0,2",1,"0,88","4,16","2,245",3,-
2023,4256,Centro Universitário FIP-MOC,UNIFIPMoc,Centro Universitário,Privada com fins lucrativos,1184782,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3143302,Montes Claros,MG,21,16,"43,63125","1,660774411","26,76875","1,098345588","1,239",16,1,"-2,27149455","1,466","5,14593301435407","3,272","5,25101214574899","3,521","4,49814814814815","2,897","0,916666666666667","3,75","0,25","1,25",1,5,"2,099",3,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1184874,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3552205,Sorocaba,SP,4,2,"56,7","4,412288513",47,"2,880646746","3,264",2,1,"0,739205541","2,741","3,53181818181818",0,"3,25",0,"1,45833333333333",0,"0,733333333333333","3,061","0,2",1,"0,8","3,8","2,277",3,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1184876,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3504008,Assis,SP,5,0,,,,,,0,,,,,,,,,,"0,8","3,545","0,2",1,"0,4","1,4",,SC,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1184882,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3550308,São Paulo,SP,1,0,,,,,,0,,,,,,,,,,"0,785714285714286","3,442","0,428571428571429","2,143","0,785714285714286","3,714",,SC,-
2023,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1184904,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3509502,Campinas,SP,8,3,"39,86666667","2,163846839","40,43333333","2,048797715","2,078",3,1,"-4,910079532","0,975","4,44155844155844","0,705","3,71794871794872","0,507","2,83333333333333","0,682",1,5,"0,666666666666667","3,333","0,5",2,"1,877",2,-
2023,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1184923,21,ARQUITETURA E URBANISMO,Educação Presencial,3303906,Petrópolis,RJ,51,31,"54,16774194","2,561567714","57,56451613","2,737836075","2,694",24,"0,774193548","0,980246968","3,081","5,12487116058545","2,6","4,81444943944944","2,488","4,38293650793651","2,805",1,5,"0,333333333333333","1,667",1,5,"3,007",4,-
2023,4566,ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE,ESTÁCIO FATERN,Faculdade,Privada com fins lucrativos,1184980,28,NUTRIÇÃO,Educação Presencial,2408102,Natal,RN,16,5,"48,34","2,640179462","38,78","1,157042516","1,528",5,1,"-1,949443094","1,747","5,37012987012987","3,257","4,75824175824176","1,928","4,16190476190476","2,283","0,866666666666667","3,333","0,2",1,"0,733333333333333",3,"1,94",2,-
2023,1599,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,UNIPTAN,Centro Universitário,Privada com fins lucrativos,1185025,12,MEDICINA,Educação Presencial,3162500,São João del Rei,MG,65,65,"64,74153846","2,475805407","64,10153846","2,579906727","2,554",65,1,"1,34282313","2,748","5,95384615384615","4,876","5,9715976331361","4,939","5,84871794871795","4,748","0,80952380952381","3,658","0,285714285714286","1,247",1,5,"3,04",4,-
2023,1325,FACULDADE DE APUCARANA,FAP,Faculdade,Privada sem fins lucrativos,1185041,55,BIOMEDICINA,Educação Presencial,4101408,Apucarana,PR,10,10,"54,61","3,109735666","41,48","2,217729022","2,441",8,"0,8","1,337955818","2,582","5,74090909090909","4,361","5,8","4,546","5,13333333333333","3,853","0,733333333333333","1,606","0,466666666666667","2,333","0,666666666666667","2,619","2,709",3,-
2023,3615,FACULDADE PERNAMBUCANA DE SAÚDE,FPS,Faculdade,Comunitária/Confessional,1185044,28,NUTRIÇÃO,Educação Presencial,2611606,Recife,PE,28,27,"56,67037037","3,802943023","57,92222222","3,78957401","3,793",19,"0,703703704","0,110234076","2,64","5,59988776655443","3,893","5,77207977207977","4,436","4,47654320987654","2,748","0,741935483870968","1,774","0,0967741935483871","0,484","0,935483870967742","4,516","2,809",3,-
2023,666,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,Universidade,Pública Estadual,1185074,17,AGRONOMIA,Educação Presencial,2910800,Feira de Santana,BA,79,64,"55,7875","3,937452982","54,1171875","2,946787223","3,194",56,"0,875","3,484906499","3,531","4,36414554171991","0,006","3,76204689030776",0,"4,325","2,087","0,966292134831461","4,393","0,775280898876405","3,796",1,5,"3,201",4,-
2023,596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Universidade,Pública Federal,1185076,12,MEDICINA,Educação Presencial,3121605,Diamantina,MG,63,63,"73,58412698","4,134540324","73,01746032","4,158299852","4,152",62,"0,984126984","2,472641522","3,12","4,90323264872137","2,043","4,67154142154142","2,145","4,21746031746032","2,035","0,612903225806452","2,273","0,338709677419355","1,525",1,5,"3,008",4,-
2023,1702,CENTRO UNIVERSITÁRIO ESTÁCIO DA AMAZÔNIA,ESTÁCIO AMAZÔNIA,Centro Universitário,Privada com fins lucrativos,1185157,5710,ENGENHARIA CIVIL,Educação Presencial,1400100,Boa Vista,RR,71,30,"45,25333333","1,974101921","32,18","1,702939139","1,771",22,"0,733333333","-2,43332408","1,556","5,2954927954928","3,425","5,11787311787312","3,082","4,51711711711712","2,789","0,814814814814815","3,056","0,296296296296296","1,481","0,888888888888889","4,259","2,15",3,-
2023,1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,Universidade,Pública Estadual,1185158,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3147907,Passos,MG,32,26,"52,06538462","3,793239263","51,55384615","3,457516672","3,541",24,"0,923076923","-0,165223333","2,459","4,78530931434157","1,652","4,08355891420408","1,227","4,71612903225806","3,249","0,869565217391304","4,051","0,521739130434783","2,609",1,5,"2,906",3,-
2023,3933,FACULDADE MÉTODO DE SÃO PAULO,FAMESP,Faculdade,Privada com fins lucrativos,1185263,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3550308,São Paulo,SP,30,28,"37,65357143","1,868241954","44,91428571","2,616433639","2,429",1,"0,035714286",,,"5,62569264069264","3,968","5,46524216524217","3,947","4,88888888888889","3,485","0,666666666666667","2,576","0,416666666666667","2,083","0,916666666666667","4,5","2,761",3,-
2023,4766,Centro Universitário UNA de Contagem,,Centro Universitário,Privada com fins lucrativos,1185333,5710,ENGENHARIA CIVIL,Educação Presencial,3118601,Contagem,MG,20,14,"50,25714286","2,601145721","25,97142857","1,061384571","1,446",10,"0,714285714","-4,469957022","1,009","4,29408369408369","1,186","4,41669515669516","1,557","3,90222222222222","1,873",1,5,"0,8",4,1,5,"2,206",3,-
2023,3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,UNIS-MG,Centro Universitário,Privada sem fins lucrativos,1185335,6208,ENGENHARIA DE PRODUÇÃO,Educação a Distância,3170701,Varginha,MG,20,17,"40,17647059","1,088649113","28,52352941","1,787592044","1,613",7,"0,411764706","-1,121768697","1,763","4,72727272727273","1,961","4,61990950226244","2,074","4,31176470588235","2,698","0,764705882352941","2,255","0,352941176470588","1,765","0,823529411764706","3,866","1,982",3,-
2023,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Comunitária/Confessional,1185340,5806,ENGENHARIA ELÉTRICA,Educação Presencial,4317509,Santo Ângelo,RS,18,18,"44,39444444","1,763561541","30,68333333","1,674019608","1,696",15,"0,833333333","1,173058094","3,155","5,66519961519962","4,323","5,72649572649573","4,46","5,38888888888889","4,144",1,5,"0,516129032258065","2,581","0,419354838709677","0,023","2,858",3,X
2023,1060,CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB,IESB,Centro Universitário,Privada com fins lucrativos,1185396,23,ENFERMAGEM,Educação Presencial,5300108,Brasília,DF,62,57,"46,53859649","2,35314613","53,21403509","2,505572294","2,467",46,"0,807017544","1,132957589","2,816","5,4050468975469","3,098","5,14839743589744","2,965","4,31222222222222","2,246","0,892857142857143","4,082","0,357142857142857","1,786","0,678571428571429","2,857","2,704",3,-
2023,576,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,Universidade,Pública Federal,1185503,19,FARMÁCIA,Educação Presencial,3127701,Governador Valadares,MG,47,43,"60,11627907","4,142880256","57,60465116","3,784117442","3,874",42,"0,976744186","5,315769968","3,811","5,25294640759757","2,42","4,52504472271914","1,411","4,4077519379845","2,464","0,967741935483871","4,606","0,887096774193548","4,435",1,5,"3,808",4,-
2023,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Universidade,Privada com fins lucrativos,1185512,5710,ENGENHARIA CIVIL,Educação Presencial,3301702,Duque de Caxias,RJ,37,30,"54,30666667","3,108604845","37,05","2,206174188","2,432",23,"0,766666667","0,201530523","2,263","5,07230073847721","2,926","4,88313239048533","2,571","4,18636363636364","2,296",1,5,"0,5","2,5",1,5,"2,809",3,-
2023,4766,Centro Universitário UNA de Contagem,,Centro Universitário,Privada com fins lucrativos,1185555,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3118601,Contagem,MG,28,16,"45,31875","1,758565659","23,90625","1,229532374","1,362",10,"0,625","-2,380432592","1,072","4,56919811490449","1,584","4,67307692307692","2,186","4,29561403508772","2,676",1,5,"0,818181818181818","4,091","0,909090909090909","4,416","2,262",3,-
2023,298,Universidade Pitágoras Unopar Anhanguera,Unopar,Universidade,Privada com fins lucrativos,1185559,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação a Distância,4113700,Londrina,PR,162,146,"39,82739726","2,158601593","39,54931507","1,936812476","1,992",55,"0,376712329","-4,993972442","0,949","4,9380210548712","2,073","4,54736254242833","2,14","3,5257174392936","1,626","0,954545454545455","4,669","0,409090909090909","2,045","0,954545454545455","4,727","2,045",3,-
2023,1575,CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ,UNIARAXÁ,Centro Universitário,Privada sem fins lucrativos,1185560,5710,ENGENHARIA CIVIL,Educação Presencial,3104007,Araxá,MG,25,23,"51,97391304","2,81627983","31,3826087","1,620541756","1,919",16,"0,695652174","-0,108213581","2,18","5,3428658008658","3,531","5,40547785547786","3,707","4,89333333333333","3,35","0,695652173913044","1,804","0,304347826086957","1,522","0,565217391304348","2,101","2,202",3,-
2023,1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1185675,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,5210208,Iporá,GO,11,10,"42,79","2,47701061","54,4","3,486627528","3,234",7,"0,7","0,600503795","2,46","5,58107044470681","3,546","5,3490675990676","2,959","4,75","2,115","0,9","3,667","0,55","2,525",1,5,"3,003",4,-
2023,374,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,FMU,Centro Universitário,Privada sem fins lucrativos,1185704,5902,ENGENHARIA MECÂNICA,Educação Presencial,3550308,São Paulo,SP,58,51,"48,84313725","2,448625632","29,63137255","1,363421345","1,635",42,"0,823529412","-1,843481582","1,596","4,96809371021136","2,65","4,79600621600622","2,492","4,558",3,"0,916666666666667",4,"0,383333333333333","1,917","0,416666666666667","0,625","1,918",2,-
2023,10251,FACULDADE METODISTA CONEXIONAL,FACO,Faculdade,Privada sem fins lucrativos,1185850,5710,ENGENHARIA CIVIL,Educação Presencial,5104104,Guarantã do Norte,MT,12,11,"37,67272727","1,024151287","26,53636364","1,119761393","1,096",5,"0,454545455","-4,662971294","0,957","4,8982683982684","2,537","4,78899572649573","2,366","4,09027777777778","2,153","0,5",0,"0,25","1,25","0,25",0,"1,104",2,-
2023,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,1185898,5902,ENGENHARIA MECÂNICA,Educação Presencial,4113700,Londrina,PR,66,60,"56,34","3,379990061","50,17166667","4,155170461","3,961",58,"0,966666667","4,789048747","4,177","4,7676512132293","2,193","5,13544600409007","3,199","5,08555555555556","3,731",1,5,"0,901639344262295","4,508",1,5,"4,098",5,-
2023,1270,CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO,ESTÁCIO RIBEIRÃO PRE,Centro Universitário,Privada com fins lucrativos,1185903,12,MEDICINA,Educação Presencial,3543402,Ribeirão Preto,SP,98,98,"61,08979592","1,790794129","64,56020408","2,661104687","2,444",80,"0,816326531","0,246191829","2,388","5,723319197809","4,254","5,63075614861329","4,206","5,32942176870748","3,885",1,5,"0,78","3,844",1,5,"3,278",4,-
2023,3983,CENTRO UNIVERSITÁRIO DE FORMIGA,UNIFORMG,Centro Universitário,Privada sem fins lucrativos,1185936,6008,ENGENHARIA QUÍMICA,Educação Presencial,3126109,Formiga,MG,10,1,,,,,,1,1,,,,,,,,,1,5,0,0,"0,5","1,719",,SC,-
2023,2474,CENTRO UNIVERSITÁRIO MARIA MILZA,UNIMAM,Centro Universitário,Privada com fins lucrativos,1185991,5710,ENGENHARIA CIVIL,Educação Presencial,2909802,Cruz das Almas,BA,6,6,"62,18333333","4,095655806","45,78333333","3,108621709","3,355",6,1,"3,012624759","3,018","5,81818181818182","4,594","5,80384615384615","4,573","5,66666666666667","4,503",1,5,"0,28","1,4",1,5,"3,373",4,-
